SensorNum,X,Y,Z,parent_path
1,-45.01968002319336,0.14336681365966797,9.486652374267578,0.1,/Ant/Arm_01/Lower_Arm
2,-44.817955017089844,-9.004996299743652,3.1594250202178955,0.1,/Ant/Arm_01/Lower_Arm
3,-47.11273956298828,-5.697924613952637,-6.581536293029785,0.1,/Ant/Arm_01/Lower_Arm
4,-46.710426330566406,4.478850364685059,-7.618069171905518,0.1,/Ant/Arm_01/Lower_Arm
5,-49.16883850097656,6.6409993171691895,3.0775158405303955,0.1,/Ant/Arm_01/Lower_Arm
6,45.00384521484375,8.929250717163086,3.2186405658721924,0.1,/Ant/Arm_01/Lower_Arm
7,46.99456787109375,0.0793842226266861,8.677268981933594,0.1,/Ant/Arm_01/Lower_Arm
8,45.01968002319336,-9.066646575927734,2.79518461227417,0.1,/Ant/Arm_01/Lower_Arm
9,45.17548751831055,-5.370355129241943,-7.768312454223633,0.1,/Ant/Arm_01/Lower_Arm
10,49.7746696472168,3.1491363048553467,-5.951642990112305,0.1,/Ant/Arm_01/Lower_Arm
11,-33.84770584106445,5.607304573059082,-4.131714344024658,0.1,/Ant/Arm_01/Upper_Arm
12,-31.440322875976562,0.25767597556114197,8.922538757324219,0.1,/Ant/Arm_01/Upper_Arm
13,-31.44032096862793,-8.40621280670166,3.002279758453369,0.1,/Ant/Arm_01/Upper_Arm
14,-31.420412063598633,-3.3436520099639893,-8.859285354614258,0.1,/Ant/Arm_01/Upper_Arm
15,-29.704044342041016,9.103766441345215,3.0248289108276367,0.1,/Ant/Arm_01/Upper_Arm
16,29.752830505371094,8.958606719970703,3.4051969051361084,0.1,/Ant/Arm_01/Upper_Arm
17,32.54979705810547,-0.7517078518867493,8.39002513885498,0.1,/Ant/Arm_01/Upper_Arm
18,29.481229782104492,-9.296002388000488,2.6009938716888428,0.1,/Ant/Arm_01/Upper_Arm
19,34.26230239868164,-2.805668354034424,-6.662129878997803,0.1,/Ant/Arm_01/Upper_Arm
20,30.80577278137207,6.385559558868408,-6.803832054138184,0.1,/Ant/Arm_01/Upper_Arm
21,-45.01968002319336,0.14336681365966797,9.486652374267578,0.1,/Ant/Arm_02/Lower_Arm
22,-44.817955017089844,-9.004996299743652,3.1594250202178955,0.1,/Ant/Arm_02/Lower_Arm
23,-47.11273956298828,-5.697924613952637,-6.581536293029785,0.1,/Ant/Arm_02/Lower_Arm
24,-46.710426330566406,4.478850364685059,-7.618069171905518,0.1,/Ant/Arm_02/Lower_Arm
25,-49.16883850097656,6.6409993171691895,3.0775158405303955,0.1,/Ant/Arm_02/Lower_Arm
26,45.00384521484375,8.929250717163086,3.2186405658721924,0.1,/Ant/Arm_02/Lower_Arm
27,46.99456787109375,0.0793842226266861,8.677268981933594,0.1,/Ant/Arm_02/Lower_Arm
28,45.01968002319336,-9.066646575927734,2.79518461227417,0.1,/Ant/Arm_02/Lower_Arm
29,45.17548751831055,-5.370355129241943,-7.768312454223633,0.1,/Ant/Arm_02/Lower_Arm
30,49.7746696472168,3.1491363048553467,-5.951642990112305,0.1,/Ant/Arm_02/Lower_Arm
31,-34.65666961669922,2.187142848968506,-3.7037479877471924,0.1,/Ant/Arm_02/Upper_Arm
32,-31.25446891784668,9.370359420776367,0.6417338848114014,0.1,/Ant/Arm_02/Upper_Arm
33,-31.368043899536133,-2.124870538711548,8.991026878356934,0.1,/Ant/Arm_02/Upper_Arm
34,-34.430885314941406,-4.901228427886963,-1.592505693435669,0.1,/Ant/Arm_02/Upper_Arm
35,-27.68183135986328,6.341287612915039,8.109662055969238,0.1,/Ant/Arm_02/Upper_Arm
36,-27.95573616027832,-9.713316917419434,3.2487165927886963,0.1,/Ant/Arm_02/Upper_Arm
37,-27.725400924682617,-6.243234157562256,-8.147411346435547,0.1,/Ant/Arm_02/Upper_Arm
38,-27.725400924682617,5.819382190704346,-8.455357551574707,0.1,/Ant/Arm_02/Upper_Arm
39,29.63398551940918,5.0865864753723145,8.431173324584961,0.1,/Ant/Arm_02/Upper_Arm
40,33.805908203125,-4.7372050285339355,-3.441781997680664,0.1,/Ant/Arm_02/Upper_Arm
41,34.94850158691406,2.4251036643981934,2.7801833152770996,0.1,/Ant/Arm_02/Upper_Arm
42,31.1107120513916,9.020402908325195,-3.7914645671844482,0.1,/Ant/Arm_02/Upper_Arm
43,30.640098571777344,-5.887997150421143,7.973816871643066,0.1,/Ant/Arm_02/Upper_Arm
44,27.338729858398438,-9.834118843078613,-3.026855945587158,0.1,/Ant/Arm_02/Upper_Arm
45,27.641794204711914,-0.214858278632164,-10.272812843322754,0.1,/Ant/Arm_02/Upper_Arm
46,-45.01968002319336,0.14336681365966797,9.486652374267578,0.1,/Ant/Arm_03/Lower_Arm
47,-44.817955017089844,-9.004996299743652,3.1594250202178955,0.1,/Ant/Arm_03/Lower_Arm
48,-47.11273956298828,-5.697924613952637,-6.581536293029785,0.1,/Ant/Arm_03/Lower_Arm
49,-46.710426330566406,4.478850364685059,-7.618069171905518,0.1,/Ant/Arm_03/Lower_Arm
50,-49.16883850097656,6.6409993171691895,3.0775158405303955,0.1,/Ant/Arm_03/Lower_Arm
51,45.00384521484375,8.929250717163086,3.2186405658721924,0.1,/Ant/Arm_03/Lower_Arm
52,46.99456787109375,0.0793842226266861,8.677268981933594,0.1,/Ant/Arm_03/Lower_Arm
53,45.01968002319336,-9.066646575927734,2.79518461227417,0.1,/Ant/Arm_03/Lower_Arm
54,45.17548751831055,-5.370355129241943,-7.768312454223633,0.1,/Ant/Arm_03/Lower_Arm
55,49.7746696472168,3.1491363048553467,-5.951642990112305,0.1,/Ant/Arm_03/Lower_Arm
56,-34.65666961669922,2.187142848968506,-3.7037479877471924,0.1,/Ant/Arm_03/Upper_Arm
57,-31.25446891784668,9.370359420776367,0.6417338848114014,0.1,/Ant/Arm_03/Upper_Arm
58,-31.368043899536133,-2.124870538711548,8.991026878356934,0.1,/Ant/Arm_03/Upper_Arm
59,-34.430885314941406,-4.901228427886963,-1.592505693435669,0.1,/Ant/Arm_03/Upper_Arm
60,-27.68183135986328,6.341287612915039,8.109662055969238,0.1,/Ant/Arm_03/Upper_Arm
61,-27.95573616027832,-9.713316917419434,3.2487165927886963,0.1,/Ant/Arm_03/Upper_Arm
62,-27.725400924682617,-6.243234157562256,-8.147411346435547,0.1,/Ant/Arm_03/Upper_Arm
63,-27.725400924682617,5.819382190704346,-8.455357551574707,0.1,/Ant/Arm_03/Upper_Arm
64,29.63398551940918,5.0865864753723145,8.431173324584961,0.1,/Ant/Arm_03/Upper_Arm
65,33.805908203125,-4.7372050285339355,-3.441781997680664,0.1,/Ant/Arm_03/Upper_Arm
66,34.94850158691406,2.4251036643981934,2.7801833152770996,0.1,/Ant/Arm_03/Upper_Arm
67,31.1107120513916,9.020402908325195,-3.7914645671844482,0.1,/Ant/Arm_03/Upper_Arm
68,30.640098571777344,-5.887997150421143,7.973816871643066,0.1,/Ant/Arm_03/Upper_Arm
69,27.338729858398438,-9.834118843078613,-3.026855945587158,0.1,/Ant/Arm_03/Upper_Arm
70,27.641794204711914,-0.214858278632164,-10.272812843322754,0.1,/Ant/Arm_03/Upper_Arm
71,-45.01968002319336,0.14336681365966797,9.486652374267578,0.1,/Ant/Arm_04/Lower_Arm
72,-44.817955017089844,-9.004996299743652,3.1594250202178955,0.1,/Ant/Arm_04/Lower_Arm
73,-47.11273956298828,-5.697924613952637,-6.581536293029785,0.1,/Ant/Arm_04/Lower_Arm
74,-46.710426330566406,4.478850364685059,-7.618069171905518,0.1,/Ant/Arm_04/Lower_Arm
75,-49.16883850097656,6.6409993171691895,3.0775158405303955,0.1,/Ant/Arm_04/Lower_Arm
76,45.00384521484375,8.929250717163086,3.2186405658721924,0.1,/Ant/Arm_04/Lower_Arm
77,46.99456787109375,0.0793842226266861,8.677268981933594,0.1,/Ant/Arm_04/Lower_Arm
78,45.01968002319336,-9.066646575927734,2.79518461227417,0.1,/Ant/Arm_04/Lower_Arm
79,45.17548751831055,-5.370355129241943,-7.768312454223633,0.1,/Ant/Arm_04/Lower_Arm
80,49.7746696472168,3.1491363048553467,-5.951642990112305,0.1,/Ant/Arm_04/Lower_Arm
81,-33.84770584106445,5.607304573059082,-4.131714344024658,0.1,/Ant/Arm_04/Upper_Arm
82,-31.440322875976562,0.25767597556114197,8.922538757324219,0.1,/Ant/Arm_04/Upper_Arm
83,-31.44032096862793,-8.40621280670166,3.002279758453369,0.1,/Ant/Arm_04/Upper_Arm
84,-31.420412063598633,-3.3436520099639893,-8.859285354614258,0.1,/Ant/Arm_04/Upper_Arm
85,-29.704044342041016,9.103766441345215,3.0248289108276367,0.1,/Ant/Arm_04/Upper_Arm
86,29.752830505371094,8.958606719970703,3.4051969051361084,0.1,/Ant/Arm_04/Upper_Arm
87,32.54979705810547,-0.7517078518867493,8.39002513885498,0.1,/Ant/Arm_04/Upper_Arm
88,29.481229782104492,-9.296002388000488,2.6009938716888428,0.1,/Ant/Arm_04/Upper_Arm
89,34.26230239868164,-2.805668354034424,-6.662129878997803,0.1,/Ant/Arm_04/Upper_Arm
90,30.80577278137207,6.385559558868408,-6.803832054138184,0.1,/Ant/Arm_04/Upper_Arm
91,3.6810104846954346,-50.75968933105469,0.228927344083786,0.1,/Ant/Sphere
92,-13.479509353637695,-48.768226623535156,0.2235686480998993,0.1,/Ant/Sphere
93,23.142486572265625,-43.373085021972656,12.572352409362793,0.1,/Ant/Sphere
94,6.30971097946167,-45.11721420288086,21.584829330444336,0.1,/Ant/Sphere
95,-20.657188415527344,-44.430824279785156,-12.394450187683105,0.1,/Ant/Sphere
96,-10.790966033935547,-43.06206512451172,-25.04379653930664,0.1,/Ant/Sphere
97,18.525503158569336,-41.238590240478516,-23.28504753112793,0.1,/Ant/Sphere
98,24.27840805053711,-44.25980758666992,-2.5500049591064453,0.1,/Ant/Sphere
99,-15.511764526367188,-42.57638931274414,23.434438705444336,0.1,/Ant/Sphere
100,4.463367938995361,-44.57809829711914,-23.50981330871582,0.1,/Ant/Sphere
101,-3.471428394317627,-34.776893615722656,36.83852767944336,0.1,/Ant/Sphere
102,-33.652374267578125,-37.8990592956543,3.7929441928863525,0.1,/Ant/Sphere
103,17.53364372253418,-33.017730712890625,34.56442642211914,0.1,/Ant/Sphere
104,43.363460540771484,-26.788471221923828,-2.661708116531372,0.1,/Ant/Sphere
105,35.728214263916016,-32.00086975097656,17.098896026611328,0.1,/Ant/Sphere
106,-31.65718650817871,-34.00511169433594,20.16925811767578,0.1,/Ant/Sphere
107,3.752413034439087,-33.838157653808594,-37.581912994384766,0.1,/Ant/Sphere
108,31.701078414916992,-33.84787368774414,-20.293901443481445,0.1,/Ant/Sphere
109,-28.341733932495117,-21.616731643676758,36.28650665283203,0.1,/Ant/Sphere
110,-21.722463607788086,-22.976703643798828,-40.1722297668457,0.1,/Ant/Sphere
111,28.341733932495117,-21.616731643676758,-36.28650665283203,0.1,/Ant/Sphere
112,-34.13714599609375,-33.88526153564453,-16.288433074951172,0.1,/Ant/Sphere
113,-44.97430419921875,-18.732919692993164,-13.46612548828125,0.1,/Ant/Sphere
114,37.7071418762207,-15.952265739440918,30.02867317199707,0.1,/Ant/Sphere
115,-37.66111373901367,-15.965150833129883,-30.08424949645996,0.1,/Ant/Sphere
116,-43.13638687133789,-10.382591247558594,25.871809005737305,0.1,/Ant/Sphere
117,-47.73106384277344,-18.033998489379883,3.468079090118408,0.1,/Ant/Sphere
118,43.13526916503906,-10.668352127075195,-25.82754135131836,0.1,/Ant/Sphere
119,46.771759033203125,-6.8764824867248535,18.711538314819336,0.1,/Ant/Sphere
120,7.615514755249023,-11.832601547241211,49.16401290893555,0.1,/Ant/Sphere
121,-7.615514755249023,-11.832601547241211,-49.16401290893555,0.1,/Ant/Sphere
122,22.882823944091797,-6.2876129150390625,45.27074432373047,0.1,/Ant/Sphere
123,-12.478999137878418,-11.156968116760254,48.2725830078125,0.1,/Ant/Sphere
124,12.478999137878418,-11.156968116760254,-48.2725830078125,0.1,/Ant/Sphere
125,-26.733720779418945,0.4631022810935974,43.255245208740234,0.1,/Ant/Sphere
126,26.733720779418945,0.4631022810935974,-43.255245208740234,0.1,/Ant/Sphere
127,50.78756332397461,-2.7322967052459717,-1.9379916191101074,0.1,/Ant/Sphere
128,35.16385269165039,7.007997512817383,36.19739532470703,0.1,/Ant/Sphere
129,-36.360198974609375,0.868529200553894,-35.06264877319336,0.1,/Ant/Sphere
130,-19.819494247436523,6.75970983505249,-46.74441146850586,0.1,/Ant/Sphere
131,-47.312843322753906,5.783967018127441,-17.907358169555664,0.1,/Ant/Sphere
132,-2.5156400203704834,13.22785758972168,48.930538177490234,0.1,/Ant/Sphere
133,-46.20792007446289,10.052451133728027,19.152263641357422,0.1,/Ant/Sphere
134,-50.08652877807617,8.680216789245605,-1.412794589996338,0.1,/Ant/Sphere
135,2.5156400203704834,13.22785758972168,-48.930538177490234,0.1,/Ant/Sphere
136,46.20792007446289,10.052451133728027,-19.152263641357422,0.1,/Ant/Sphere
137,18.31011199951172,14.621231079101562,44.770973205566406,0.1,/Ant/Sphere
138,-27.381072998046875,19.59197998046875,38.44065475463867,0.1,/Ant/Sphere
139,-30.77410888671875,20.967857360839844,-34.66145324707031,0.1,/Ant/Sphere
140,27.381072998046875,19.59197998046875,-38.44065475463867,0.1,/Ant/Sphere
141,46.90947723388672,16.900043487548828,12.008746147155762,0.1,/Ant/Sphere
142,6.941158294677734,28.589067459106445,41.41347885131836,0.1,/Ant/Sphere
143,-35.66724395751953,28.89748764038086,-21.474292755126953,0.1,/Ant/Sphere
144,-6.941158294677734,28.589067459106445,-41.41347885131836,0.1,/Ant/Sphere
145,38.38009262084961,32.650577545166016,-7.517590045928955,0.1,/Ant/Sphere
146,29.61607551574707,28.3153076171875,29.99633026123047,0.1,/Ant/Sphere
147,39.919288635253906,29.941476821899414,8.166175842285156,0.1,/Ant/Sphere
148,-11.049854278564453,33.54433059692383,36.57095718383789,0.1,/Ant/Sphere
149,-43.45481872558594,26.357975006103516,1.0321128368377686,0.1,/Ant/Sphere
150,11.049854278564453,33.54433059692383,-36.57095718383789,0.1,/Ant/Sphere
151,-32.9759635925293,36.011802673339844,15.240212440490723,0.1,/Ant/Sphere
152,31.429197311401367,33.079673767089844,-21.972124099731445,0.1,/Ant/Sphere
153,20.924766540527344,40.827457427978516,21.992122650146484,0.1,/Ant/Sphere
154,19.475263595581055,46.806034088134766,3.487159013748169,0.1,/Ant/Sphere
155,3.7765517234802246,45.57538986206055,22.17647361755371,0.1,/Ant/Sphere
156,-28.591346740722656,39.583499908447266,-13.350791931152344,0.1,/Ant/Sphere
157,-7.377278804779053,42.24904251098633,-27.5834903717041,0.1,/Ant/Sphere
158,-16.361146926879883,44.94157409667969,16.863693237304688,0.1,/Ant/Sphere
159,-19.009803771972656,46.45702362060547,-9.031580924987793,0.1,/Ant/Sphere
160,-4.286782741546631,50.4259033203125,2.669067144393921,0.1,/Ant/Sphere
161,11.987457275390625,47.215152740478516,-15.323334693908691,0.1,/Ant/Sphere
